dept_id,store_id,date,forecast,actual,model_name
HOUSEHOLD_2,TX_2,2015-05-02,980,1373.0,tcn
HOUSEHOLD_2,TX_2,2015-05-09,921,1321.0,tcn
HOUSEHOLD_2,TX_2,2015-05-16,981,1337.0,tcn
HOUSEHOLD_2,TX_2,2015-05-23,952,1403.0,tcn
HOUSEHOLD_2,TX_2,2015-05-30,961,1331.0,tcn
HOUSEHOLD_2,TX_2,2015-06-06,929,1376.0,tcn
HOUSEHOLD_2,TX_2,2015-06-13,951,1253.0,tcn
HOUSEHOLD_2,TX_2,2015-06-20,987,1249.0,tcn
HOUSEHOLD_2,TX_2,2015-06-27,963,1391.0,tcn
HOUSEHOLD_2,TX_2,2015-07-04,979,1265.0,tcn
HOUSEHOLD_2,TX_2,2015-07-11,915,1451.0,tcn
HOUSEHOLD_2,TX_2,2015-07-18,811,1551.0,tcn
HOUSEHOLD_2,TX_2,2015-07-25,983,1393.0,tcn
HOUSEHOLD_2,TX_2,2015-08-01,921,1425.0,tcn
HOUSEHOLD_2,TX_2,2015-08-08,1024,1447.0,tcn
HOUSEHOLD_2,TX_2,2015-08-15,1089,1487.0,tcn
HOUSEHOLD_2,TX_2,2015-08-22,980,1394.0,tcn
HOUSEHOLD_2,TX_2,2015-08-29,1005,1277.0,tcn
HOUSEHOLD_2,TX_2,2015-09-05,1017,1305.0,tcn
HOUSEHOLD_2,TX_2,2015-09-12,1042,1199.0,tcn
HOUSEHOLD_2,TX_2,2015-09-19,977,1245.0,tcn
HOUSEHOLD_2,TX_2,2015-09-26,900,1225.0,tcn
HOUSEHOLD_2,TX_2,2015-10-03,941,1220.0,tcn
HOUSEHOLD_2,TX_2,2015-10-10,848,1279.0,tcn
HOUSEHOLD_2,TX_2,2015-10-17,889,1270.0,tcn
HOUSEHOLD_2,TX_2,2015-10-24,863,1191.0,tcn
HOUSEHOLD_2,TX_2,2015-10-31,859,1161.0,tcn
HOUSEHOLD_2,TX_2,2015-11-07,902,1126.0,tcn
HOUSEHOLD_2,TX_2,2015-11-14,889,1195.0,tcn
HOUSEHOLD_2,TX_2,2015-11-21,837,1146.0,tcn
HOUSEHOLD_2,TX_2,2015-11-28,803,1123.0,tcn
HOUSEHOLD_2,TX_2,2015-12-05,799,1165.0,tcn
HOUSEHOLD_2,TX_2,2015-12-12,840,1330.0,tcn
HOUSEHOLD_2,TX_2,2015-12-19,785,1196.0,tcn
HOUSEHOLD_2,TX_2,2015-12-26,795,1177.0,tcn
HOUSEHOLD_2,TX_2,2016-01-02,819,1239.0,tcn
HOUSEHOLD_2,TX_2,2016-01-09,942,1167.0,tcn
HOUSEHOLD_2,TX_2,2016-01-16,796,1268.0,tcn
HOUSEHOLD_2,TX_2,2016-01-23,820,1294.0,tcn
HOUSEHOLD_2,TX_2,2016-01-30,875,1245.0,tcn
HOUSEHOLD_2,TX_3,2015-04-04,750,1178.0,tcn
HOUSEHOLD_2,TX_3,2015-04-11,647,1112.0,tcn
HOUSEHOLD_2,TX_3,2015-04-18,593,1159.0,tcn
HOUSEHOLD_2,TX_3,2015-04-25,650,1085.0,tcn
HOUSEHOLD_2,TX_3,2015-05-02,691,1217.0,tcn
HOUSEHOLD_2,TX_3,2015-05-09,628,1217.0,tcn
HOUSEHOLD_2,TX_3,2015-05-16,684,1171.0,tcn
HOUSEHOLD_2,TX_3,2015-05-23,637,1050.0,tcn
HOUSEHOLD_2,TX_3,2015-05-30,707,1175.0,tcn
HOUSEHOLD_2,TX_3,2015-06-06,710,1069.0,tcn
HOUSEHOLD_2,TX_3,2015-06-13,693,1021.0,tcn
HOUSEHOLD_2,TX_3,2015-06-20,606,1032.0,tcn
HOUSEHOLD_2,TX_3,2015-06-27,716,1102.0,tcn
HOUSEHOLD_2,TX_3,2015-07-04,630,1094.0,tcn
HOUSEHOLD_2,TX_3,2015-07-11,618,1130.0,tcn
HOUSEHOLD_2,TX_3,2015-07-18,505,1121.0,tcn
HOUSEHOLD_2,TX_3,2015-07-25,645,1087.0,tcn
HOUSEHOLD_2,TX_3,2015-08-01,664,1098.0,tcn
HOUSEHOLD_2,TX_3,2015-08-08,665,1080.0,tcn
HOUSEHOLD_2,TX_3,2015-08-15,659,1070.0,tcn
HOUSEHOLD_2,TX_3,2015-08-22,629,1117.0,tcn
HOUSEHOLD_2,TX_3,2015-08-29,641,1101.0,tcn
HOUSEHOLD_2,TX_3,2015-09-05,627,961.0,tcn
HOUSEHOLD_2,TX_3,2015-09-12,618,1048.0,tcn
HOUSEHOLD_2,TX_3,2015-09-19,645,1114.0,tcn
HOUSEHOLD_2,TX_3,2015-09-26,634,1057.0,tcn
HOUSEHOLD_2,TX_3,2015-10-03,569,1120.0,tcn
HOUSEHOLD_2,TX_3,2015-10-10,599,992.0,tcn
HOUSEHOLD_2,TX_3,2015-10-17,655,1135.0,tcn
HOUSEHOLD_2,TX_3,2015-10-24,602,1135.0,tcn
HOUSEHOLD_2,TX_3,2015-10-31,642,1094.0,tcn
HOUSEHOLD_2,TX_3,2015-11-07,563,1032.0,tcn
HOUSEHOLD_2,TX_3,2015-11-14,648,1059.0,tcn
HOUSEHOLD_2,TX_3,2015-11-21,648,1008.0,tcn
HOUSEHOLD_2,TX_3,2015-11-28,605,962.0,tcn
HOUSEHOLD_2,TX_3,2015-12-05,586,1017.0,tcn
HOUSEHOLD_2,TX_3,2015-12-12,599,1135.0,tcn
HOUSEHOLD_2,TX_3,2015-12-19,538,972.0,tcn
HOUSEHOLD_2,TX_3,2015-12-26,538,953.0,tcn
HOUSEHOLD_2,TX_3,2016-01-02,570,963.0,tcn
HOUSEHOLD_2,TX_3,2016-01-09,665,936.0,tcn
HOUSEHOLD_2,TX_3,2016-01-16,489,1062.0,tcn
HOUSEHOLD_2,TX_3,2016-01-23,520,951.0,tcn
HOUSEHOLD_2,TX_3,2016-01-30,544,1131.0,tcn
HOUSEHOLD_2,WI_1,2015-04-04,712,1100.0,tcn
HOUSEHOLD_2,WI_1,2015-04-11,684,1156.0,tcn
HOUSEHOLD_2,WI_1,2015-04-18,707,1122.0,tcn
HOUSEHOLD_2,WI_1,2015-04-25,743,1075.0,tcn
HOUSEHOLD_2,WI_1,2015-05-02,653,1127.0,tcn
HOUSEHOLD_2,WI_1,2015-05-09,671,1075.0,tcn
HOUSEHOLD_2,WI_1,2015-05-16,672,1089.0,tcn
HOUSEHOLD_2,WI_1,2015-05-23,641,1029.0,tcn
HOUSEHOLD_2,WI_1,2015-05-30,662,1234.0,tcn
HOUSEHOLD_2,WI_1,2015-06-06,631,1103.0,tcn
HOUSEHOLD_2,WI_1,2015-06-13,652,1106.0,tcn
HOUSEHOLD_2,WI_1,2015-06-20,605,1072.0,tcn
HOUSEHOLD_2,WI_1,2015-06-27,765,1269.0,tcn
HOUSEHOLD_2,WI_1,2015-07-04,664,1160.0,tcn
HOUSEHOLD_2,WI_1,2015-07-11,685,1177.0,tcn
HOUSEHOLD_2,WI_1,2015-07-18,550,1061.0,tcn
HOUSEHOLD_2,WI_1,2015-07-25,767,1120.0,tcn
HOUSEHOLD_2,WI_1,2015-08-01,718,1210.0,tcn
HOUSEHOLD_2,WI_1,2015-08-08,708,1009.0,tcn
HOUSEHOLD_2,WI_1,2015-08-15,632,1066.0,tcn
HOUSEHOLD_2,WI_1,2015-08-22,664,1183.0,tcn
HOUSEHOLD_2,WI_1,2015-08-29,728,1112.0,tcn
HOUSEHOLD_2,WI_1,2015-09-05,593,1069.0,tcn
HOUSEHOLD_2,WI_1,2015-09-12,628,1006.0,tcn
HOUSEHOLD_2,WI_1,2015-09-19,701,979.0,tcn
HOUSEHOLD_2,WI_1,2015-09-26,654,1006.0,tcn
HOUSEHOLD_2,WI_1,2015-10-03,651,1019.0,tcn
HOUSEHOLD_2,WI_1,2015-10-10,583,952.0,tcn
HOUSEHOLD_2,WI_1,2015-10-17,577,945.0,tcn
HOUSEHOLD_2,WI_1,2015-10-24,582,1046.0,tcn
HOUSEHOLD_2,WI_1,2015-10-31,590,982.0,tcn
HOUSEHOLD_2,WI_1,2015-11-07,550,988.0,tcn
HOUSEHOLD_2,WI_1,2015-11-14,538,1045.0,tcn
HOUSEHOLD_2,WI_1,2015-11-21,604,960.0,tcn
HOUSEHOLD_2,WI_1,2015-11-28,546,1078.0,tcn
HOUSEHOLD_2,WI_1,2015-12-05,571,1156.0,tcn
HOUSEHOLD_2,WI_1,2015-12-12,604,1017.0,tcn
HOUSEHOLD_2,WI_1,2015-12-19,522,1052.0,tcn
HOUSEHOLD_2,WI_1,2015-12-26,628,887.0,tcn
HOUSEHOLD_2,WI_1,2016-01-02,676,1040.0,tcn
HOUSEHOLD_2,WI_1,2016-01-09,600,969.0,tcn
HOUSEHOLD_2,WI_1,2016-01-16,559,1037.0,tcn
HOUSEHOLD_2,WI_1,2016-01-23,489,1053.0,tcn
HOUSEHOLD_2,WI_1,2016-01-30,607,1069.0,tcn
HOUSEHOLD_2,WI_2,2015-04-04,283,826.0,tcn
HOUSEHOLD_2,WI_2,2015-04-11,203,824.0,tcn
HOUSEHOLD_2,WI_2,2015-04-18,254,820.0,tcn
HOUSEHOLD_2,WI_2,2015-04-25,313,853.0,tcn
HOUSEHOLD_2,WI_2,2015-05-02,241,915.0,tcn
HOUSEHOLD_2,WI_2,2015-05-09,209,817.0,tcn
HOUSEHOLD_2,WI_2,2015-05-16,243,747.0,tcn
HOUSEHOLD_2,WI_2,2015-05-23,265,723.0,tcn
HOUSEHOLD_2,WI_2,2015-05-30,284,914.0,tcn
HOUSEHOLD_2,WI_2,2015-06-06,224,828.0,tcn
HOUSEHOLD_2,WI_2,2015-06-13,198,834.0,tcn
HOUSEHOLD_2,WI_2,2015-06-20,170,736.0,tcn
HOUSEHOLD_2,WI_2,2015-06-27,337,896.0,tcn
HOUSEHOLD_2,WI_2,2015-07-04,257,779.0,tcn
HOUSEHOLD_2,WI_2,2015-07-11,290,749.0,tcn
HOUSEHOLD_2,WI_2,2015-07-18,45,780.0,tcn
HOUSEHOLD_2,WI_2,2015-07-25,292,828.0,tcn
HOUSEHOLD_2,WI_2,2015-08-01,251,878.0,tcn
HOUSEHOLD_2,WI_2,2015-08-08,197,832.0,tcn
HOUSEHOLD_2,WI_2,2015-08-15,217,881.0,tcn
HOUSEHOLD_2,WI_2,2015-08-22,238,928.0,tcn
HOUSEHOLD_2,WI_2,2015-08-29,278,1124.0,tcn
HOUSEHOLD_2,WI_2,2015-09-05,245,850.0,tcn
HOUSEHOLD_2,WI_2,2015-09-12,273,895.0,tcn
HOUSEHOLD_2,WI_2,2015-09-19,297,785.0,tcn
HOUSEHOLD_2,WI_2,2015-09-26,426,863.0,tcn
HOUSEHOLD_2,WI_2,2015-10-03,286,864.0,tcn
HOUSEHOLD_2,WI_2,2015-10-10,274,825.0,tcn
HOUSEHOLD_2,WI_2,2015-10-17,222,782.0,tcn
HOUSEHOLD_2,WI_2,2015-10-24,249,856.0,tcn
HOUSEHOLD_2,WI_2,2015-10-31,247,926.0,tcn
HOUSEHOLD_2,WI_2,2015-11-07,230,862.0,tcn
HOUSEHOLD_2,WI_2,2015-11-14,189,837.0,tcn
HOUSEHOLD_2,WI_2,2015-11-21,238,651.0,tcn
HOUSEHOLD_2,WI_2,2015-11-28,258,870.0,tcn
HOUSEHOLD_2,WI_2,2015-12-05,250,808.0,tcn
HOUSEHOLD_2,WI_2,2015-12-12,226,797.0,tcn
HOUSEHOLD_2,WI_2,2015-12-19,63,702.0,tcn
HOUSEHOLD_2,WI_2,2015-12-26,252,719.0,tcn
HOUSEHOLD_2,WI_2,2016-01-02,206,765.0,tcn
HOUSEHOLD_2,WI_2,2016-01-09,224,779.0,tcn
HOUSEHOLD_2,WI_2,2016-01-16,58,839.0,tcn
HOUSEHOLD_2,WI_2,2016-01-23,131,920.0,tcn
HOUSEHOLD_2,WI_2,2016-01-30,190,1025.0,tcn
HOUSEHOLD_2,WI_3,2015-04-04,676,931.0,tcn
HOUSEHOLD_2,WI_3,2015-04-11,615,837.0,tcn
HOUSEHOLD_2,WI_3,2015-04-18,641,887.0,tcn
HOUSEHOLD_2,WI_3,2015-04-25,688,942.0,tcn
HOUSEHOLD_2,WI_3,2015-05-02,656,927.0,tcn
HOUSEHOLD_2,WI_3,2015-05-09,582,812.0,tcn
HOUSEHOLD_2,WI_3,2015-05-16,630,946.0,tcn
HOUSEHOLD_2,WI_3,2015-05-23,666,910.0,tcn
HOUSEHOLD_2,WI_3,2015-05-30,647,972.0,tcn
HOUSEHOLD_2,WI_3,2015-06-06,575,867.0,tcn
HOUSEHOLD_2,WI_3,2015-06-13,670,931.0,tcn
HOUSEHOLD_2,WI_3,2015-06-20,642,865.0,tcn
HOUSEHOLD_2,WI_3,2015-06-27,699,1052.0,tcn
HOUSEHOLD_2,WI_3,2015-07-04,620,897.0,tcn
HOUSEHOLD_2,WI_3,2015-07-11,674,892.0,tcn
HOUSEHOLD_2,WI_3,2015-07-18,559,843.0,tcn
HOUSEHOLD_2,WI_3,2015-07-25,738,926.0,tcn
HOUSEHOLD_2,WI_3,2015-08-01,650,1042.0,tcn
HOUSEHOLD_2,WI_3,2015-08-08,633,885.0,tcn
HOUSEHOLD_2,WI_3,2015-08-15,601,934.0,tcn
HOUSEHOLD_2,WI_3,2015-08-22,651,904.0,tcn
HOUSEHOLD_2,WI_3,2015-08-29,730,870.0,tcn
HOUSEHOLD_2,WI_3,2015-09-05,626,727.0,tcn
HOUSEHOLD_2,WI_3,2015-09-12,656,736.0,tcn
HOUSEHOLD_2,WI_3,2015-09-19,634,794.0,tcn
HOUSEHOLD_2,WI_3,2015-09-26,612,730.0,tcn
HOUSEHOLD_2,WI_3,2015-10-03,534,787.0,tcn
HOUSEHOLD_2,WI_3,2015-10-10,524,738.0,tcn
HOUSEHOLD_2,WI_3,2015-10-17,569,792.0,tcn
HOUSEHOLD_2,WI_3,2015-10-24,518,775.0,tcn
HOUSEHOLD_2,WI_3,2015-10-31,554,796.0,tcn
HOUSEHOLD_2,WI_3,2015-11-07,525,785.0,tcn
HOUSEHOLD_2,WI_3,2015-11-14,556,885.0,tcn
HOUSEHOLD_2,WI_3,2015-11-21,545,787.0,tcn
HOUSEHOLD_2,WI_3,2015-11-28,548,865.0,tcn
HOUSEHOLD_2,WI_3,2015-12-05,555,834.0,tcn
HOUSEHOLD_2,WI_3,2015-12-12,617,848.0,tcn
HOUSEHOLD_2,WI_3,2015-12-19,537,959.0,tcn
HOUSEHOLD_2,WI_3,2015-12-26,606,876.0,tcn
HOUSEHOLD_2,WI_3,2016-01-02,583,928.0,tcn
HOUSEHOLD_2,WI_3,2016-01-09,603,860.0,tcn
HOUSEHOLD_2,WI_3,2016-01-16,634,861.0,tcn
HOUSEHOLD_2,WI_3,2016-01-23,604,965.0,tcn
HOUSEHOLD_2,WI_3,2016-01-30,650,1038.0,tcn
FOODS_1,CA_1,2015-04-04,2904,2741.0,tide
FOODS_1,CA_1,2015-04-11,2512,2500.0,tide
FOODS_1,CA_1,2015-04-18,2425,2191.0,tide
FOODS_1,CA_1,2015-04-25,2423,2606.0,tide
FOODS_1,CA_1,2015-05-02,2733,2877.0,tide
FOODS_1,CA_1,2015-05-09,2584,2535.0,tide
FOODS_1,CA_1,2015-05-16,2517,2776.0,tide
FOODS_1,CA_1,2015-05-23,2541,2747.0,tide
FOODS_1,CA_1,2015-05-30,3100,3025.0,tide
FOODS_1,CA_1,2015-06-06,2800,3002.0,tide
FOODS_1,CA_1,2015-06-13,2635,2718.0,tide
FOODS_1,CA_1,2015-06-20,2359,2544.0,tide
FOODS_1,CA_1,2015-06-27,2844,2801.0,tide
FOODS_1,CA_1,2015-07-04,2879,2878.0,tide
FOODS_1,CA_1,2015-07-11,2730,2931.0,tide
FOODS_1,CA_1,2015-07-18,2544,2523.0,tide
FOODS_1,CA_1,2015-07-25,2811,2370.0,tide
FOODS_1,CA_1,2015-08-01,2873,2788.0,tide
FOODS_1,CA_1,2015-08-08,2827,2491.0,tide
FOODS_1,CA_1,2015-08-15,2529,2170.0,tide
FOODS_1,CA_1,2015-08-22,2441,2184.0,tide
FOODS_1,CA_1,2015-08-29,2606,2343.0,tide
FOODS_1,CA_1,2015-09-05,2614,2130.0,tide
FOODS_1,CA_1,2015-09-12,2327,2134.0,tide
FOODS_1,CA_1,2015-09-19,2245,2040.0,tide
FOODS_1,CA_1,2015-09-26,2333,2096.0,tide
FOODS_1,CA_1,2015-10-03,2373,2267.0,tide
FOODS_1,CA_1,2015-10-10,2258,1852.0,tide
FOODS_1,CA_1,2015-10-17,2047,1824.0,tide
FOODS_1,CA_1,2015-10-24,2124,2112.0,tide
FOODS_1,CA_1,2015-10-31,2194,1427.0,tide
FOODS_1,CA_1,2015-11-07,2096,1709.0,tide
FOODS_1,CA_1,2015-11-14,1923,1738.0,tide
FOODS_1,CA_1,2015-11-21,1905,1810.0,tide
FOODS_1,CA_1,2015-11-28,1946,1673.0,tide
FOODS_1,CA_1,2015-12-05,1870,2123.0,tide
FOODS_1,CA_1,2015-12-12,2172,2821.0,tide
FOODS_1,CA_1,2015-12-19,1808,3116.0,tide
FOODS_1,CA_1,2015-12-26,1906,1731.0,tide
FOODS_1,CA_1,2016-01-02,1933,1721.0,tide
FOODS_1,CA_1,2016-01-09,2315,2092.0,tide
FOODS_1,CA_1,2016-01-16,2412,2140.0,tide
FOODS_1,CA_1,2016-01-23,2305,2152.0,tide
FOODS_1,CA_1,2016-01-30,2083,2208.0,tide
FOODS_1,CA_2,2015-04-04,2200,2097.0,tide
FOODS_1,CA_2,2015-04-11,2040,1764.0,tide
FOODS_1,CA_2,2015-04-18,2063,1954.0,tide
FOODS_1,CA_2,2015-04-25,2068,1921.0,tide
FOODS_1,CA_2,2015-05-02,2194,1811.0,tide
FOODS_1,CA_2,2015-05-09,2180,1861.0,tide
FOODS_1,CA_2,2015-05-16,2197,2175.0,tide
FOODS_1,CA_2,2015-05-23,2196,2167.0,tide
FOODS_1,CA_2,2015-05-30,2418,2656.0,tide
FOODS_1,CA_2,2015-06-06,2293,2631.0,tide
FOODS_1,CA_2,2015-06-13,2363,2754.0,tide
FOODS_1,CA_2,2015-06-20,2145,2923.0,tide
FOODS_1,CA_2,2015-06-27,2875,3037.0,tide
FOODS_1,CA_2,2015-07-04,2795,2725.0,tide
FOODS_1,CA_2,2015-07-11,2791,2973.0,tide
FOODS_1,CA_2,2015-07-18,2799,2703.0,tide
FOODS_1,CA_2,2015-07-25,3015,2737.0,tide
FOODS_1,CA_2,2015-08-01,2936,3054.0,tide
FOODS_1,CA_2,2015-08-08,3019,2970.0,tide
FOODS_1,CA_2,2015-08-15,2810,3195.0,tide
FOODS_1,CA_2,2015-08-22,3229,3074.0,tide
FOODS_1,CA_2,2015-08-29,3118,3111.0,tide
FOODS_1,CA_2,2015-09-05,3033,2836.0,tide
FOODS_1,CA_2,2015-09-12,2918,2813.0,tide
FOODS_1,CA_2,2015-09-19,3028,2865.0,tide
FOODS_1,CA_2,2015-09-26,3067,3089.0,tide
FOODS_1,CA_2,2015-10-03,3023,3195.0,tide
FOODS_1,CA_2,2015-10-10,2972,2969.0,tide
FOODS_1,CA_2,2015-10-17,3101,2853.0,tide
FOODS_1,CA_2,2015-10-24,3064,3166.0,tide
FOODS_1,CA_2,2015-10-31,2991,3142.0,tide
FOODS_1,CA_2,2015-11-07,2879,2651.0,tide
FOODS_1,CA_2,2015-11-14,2909,2794.0,tide
FOODS_1,CA_2,2015-11-21,2933,2923.0,tide
FOODS_1,CA_2,2015-11-28,3045,2703.0,tide
FOODS_1,CA_2,2015-12-05,2873,3047.0,tide
FOODS_1,CA_2,2015-12-12,3077,3579.0,tide
FOODS_1,CA_2,2015-12-19,2686,3619.0,tide
FOODS_1,CA_2,2015-12-26,2877,2733.0,tide
FOODS_1,CA_2,2016-01-02,2843,2674.0,tide
FOODS_1,CA_2,2016-01-09,3095,3329.0,tide
FOODS_1,CA_2,2016-01-16,3109,3303.0,tide
FOODS_1,CA_2,2016-01-23,3063,3182.0,tide
FOODS_1,CA_2,2016-01-30,2964,3097.0,tide
FOODS_1,CA_3,2015-04-04,3169,3302.0,tide
FOODS_1,CA_3,2015-04-11,2834,2698.0,tide
FOODS_1,CA_3,2015-04-18,2819,2376.0,tide
FOODS_1,CA_3,2015-04-25,2900,2786.0,tide
FOODS_1,CA_3,2015-05-02,3092,2948.0,tide
FOODS_1,CA_3,2015-05-09,3001,2993.0,tide
FOODS_1,CA_3,2015-05-16,2787,3254.0,tide
FOODS_1,CA_3,2015-05-23,2847,2995.0,tide
FOODS_1,CA_3,2015-05-30,3391,3214.0,tide
FOODS_1,CA_3,2015-06-06,3216,3616.0,tide
FOODS_1,CA_3,2015-06-13,3069,3186.0,tide
FOODS_1,CA_3,2015-06-20,2735,2911.0,tide
FOODS_1,CA_3,2015-06-27,3207,3166.0,tide
FOODS_1,CA_3,2015-07-04,3389,3086.0,tide
FOODS_1,CA_3,2015-07-11,3280,3003.0,tide
FOODS_1,CA_3,2015-07-18,3019,2945.0,tide
FOODS_1,CA_3,2015-07-25,3163,2863.0,tide
FOODS_1,CA_3,2015-08-01,3203,3130.0,tide
FOODS_1,CA_3,2015-08-08,3245,3415.0,tide
FOODS_1,CA_3,2015-08-15,2952,2901.0,tide
FOODS_1,CA_3,2015-08-22,3078,3081.0,tide
FOODS_1,CA_3,2015-08-29,3118,3190.0,tide
FOODS_1,CA_3,2015-09-05,3214,3115.0,tide
FOODS_1,CA_3,2015-09-12,2973,3069.0,tide
FOODS_1,CA_3,2015-09-19,3160,3056.0,tide
FOODS_1,CA_3,2015-09-26,3220,2798.0,tide
FOODS_1,CA_3,2015-10-03,3247,2876.0,tide
FOODS_1,CA_3,2015-10-10,3121,2572.0,tide
FOODS_1,CA_3,2015-10-17,2840,2577.0,tide
FOODS_1,CA_3,2015-10-24,2862,2795.0,tide
FOODS_1,CA_3,2015-10-31,2838,2350.0,tide
FOODS_1,CA_3,2015-11-07,2830,2407.0,tide
FOODS_1,CA_3,2015-11-14,2679,2598.0,tide
FOODS_1,CA_3,2015-11-21,2614,2668.0,tide
FOODS_1,CA_3,2015-11-28,2610,2569.0,tide
FOODS_1,CA_3,2015-12-05,2556,3038.0,tide
FOODS_1,CA_3,2015-12-12,3061,3781.0,tide
FOODS_1,CA_3,2015-12-19,2665,3499.0,tide
FOODS_1,CA_3,2015-12-26,2750,3265.0,tide
FOODS_1,CA_3,2016-01-02,2753,2950.0,tide
FOODS_1,CA_3,2016-01-09,3397,3484.0,tide
FOODS_1,CA_3,2016-01-16,3327,3558.0,tide
FOODS_1,CA_3,2016-01-23,3289,3477.0,tide
FOODS_1,CA_3,2016-01-30,3146,3067.0,tide
FOODS_1,CA_4,2015-04-04,1617,1553.0,tide
FOODS_1,CA_4,2015-04-11,1449,1458.0,tide
FOODS_1,CA_4,2015-04-18,1392,1267.0,tide
FOODS_1,CA_4,2015-04-25,1398,1452.0,tide
FOODS_1,CA_4,2015-05-02,1540,1382.0,tide
FOODS_1,CA_4,2015-05-09,1491,1371.0,tide
FOODS_1,CA_4,2015-05-16,1435,1427.0,tide
FOODS_1,CA_4,2015-05-23,1446,1432.0,tide
FOODS_1,CA_4,2015-05-30,1604,1582.0,tide
FOODS_1,CA_4,2015-06-06,1477,1565.0,tide
FOODS_1,CA_4,2015-06-13,1429,1700.0,tide
FOODS_1,CA_4,2015-06-20,1269,1762.0,tide
FOODS_1,CA_4,2015-06-27,1715,1677.0,tide
FOODS_1,CA_4,2015-07-04,1664,1780.0,tide
FOODS_1,CA_4,2015-07-11,1636,1652.0,tide
FOODS_1,CA_4,2015-07-18,1580,1648.0,tide
FOODS_1,CA_4,2015-07-25,1721,1646.0,tide
FOODS_1,CA_4,2015-08-01,1698,1818.0,tide
FOODS_1,CA_4,2015-08-08,1718,1662.0,tide
FOODS_1,CA_4,2015-08-15,1604,1530.0,tide
FOODS_1,CA_4,2015-08-22,1663,1663.0,tide
FOODS_1,CA_4,2015-08-29,1657,1784.0,tide
FOODS_1,CA_4,2015-09-05,1602,1488.0,tide
FOODS_1,CA_4,2015-09-12,1501,1660.0,tide
FOODS_1,CA_4,2015-09-19,1681,1706.0,tide
FOODS_1,CA_4,2015-09-26,1702,1708.0,tide
FOODS_1,CA_4,2015-10-03,1652,1752.0,tide
FOODS_1,CA_4,2015-10-10,1552,1553.0,tide
FOODS_1,CA_4,2015-10-17,1640,1620.0,tide
FOODS_1,CA_4,2015-10-24,1669,1669.0,tide
FOODS_1,CA_4,2015-10-31,1628,1351.0,tide
FOODS_1,CA_4,2015-11-07,1543,1413.0,tide
FOODS_1,CA_4,2015-11-14,1554,1397.0,tide
FOODS_1,CA_4,2015-11-21,1539,1373.0,tide
FOODS_1,CA_4,2015-11-28,1511,1253.0,tide
FOODS_1,CA_4,2015-12-05,1410,1608.0,tide
FOODS_1,CA_4,2015-12-12,1596,1947.0,tide
FOODS_1,CA_4,2015-12-19,1360,1760.0,tide
FOODS_1,CA_4,2015-12-26,1386,1396.0,tide
FOODS_1,CA_4,2016-01-02,1393,1384.0,tide
FOODS_1,CA_4,2016-01-09,1642,1506.0,tide
FOODS_1,CA_4,2016-01-16,1604,1537.0,tide
FOODS_1,CA_4,2016-01-23,1532,1530.0,tide
FOODS_1,CA_4,2016-01-30,1478,1730.0,tide
FOODS_1,TX_1,2015-04-04,1726,1830.0,tide
FOODS_1,TX_1,2015-04-11,1533,1653.0,tide
FOODS_1,TX_1,2015-04-18,1462,1493.0,tide
FOODS_1,TX_1,2015-04-25,1494,1529.0,tide
FOODS_1,TX_1,2015-05-02,1691,1669.0,tide
FOODS_1,TX_1,2015-05-09,1655,1761.0,tide
FOODS_1,TX_1,2015-05-16,1552,1845.0,tide
FOODS_1,TX_1,2015-05-23,1587,1640.0,tide
FOODS_1,TX_1,2015-05-30,1885,1892.0,tide
FOODS_1,TX_1,2015-06-06,1813,1781.0,tide
FOODS_1,TX_1,2015-06-13,1731,2134.0,tide
FOODS_1,TX_1,2015-06-20,1470,2037.0,tide
FOODS_1,TX_1,2015-06-27,1984,2094.0,tide
FOODS_1,TX_1,2015-07-04,1981,1982.0,tide
FOODS_1,TX_1,2015-07-11,1968,1925.0,tide
FOODS_1,TX_1,2015-07-18,1862,1751.0,tide
FOODS_1,TX_1,2015-07-25,1890,1603.0,tide
FOODS_1,TX_1,2015-08-01,1886,1652.0,tide
FOODS_1,TX_1,2015-08-08,1937,1662.0,tide
FOODS_1,TX_1,2015-08-15,1828,1545.0,tide
FOODS_1,TX_1,2015-08-22,1699,1352.0,tide
FOODS_1,TX_1,2015-08-29,1669,1579.0,tide
FOODS_1,TX_1,2015-09-05,1602,1705.0,tide
FOODS_1,TX_1,2015-09-12,1545,1618.0,tide
FOODS_1,TX_1,2015-09-19,1595,1617.0,tide
FOODS_1,TX_1,2015-09-26,1614,1565.0,tide
FOODS_1,TX_1,2015-10-03,1663,1568.0,tide
FOODS_1,TX_1,2015-10-10,1621,1674.0,tide
FOODS_1,TX_1,2015-10-17,1648,1657.0,tide
FOODS_1,TX_1,2015-10-24,1617,1431.0,tide
FOODS_1,TX_1,2015-10-31,1616,1338.0,tide
FOODS_1,TX_1,2015-11-07,1635,1222.0,tide
FOODS_1,TX_1,2015-11-14,1458,1457.0,tide
FOODS_1,TX_1,2015-11-21,1362,1353.0,tide
FOODS_1,TX_1,2015-11-28,1370,1165.0,tide
FOODS_1,TX_1,2015-12-05,1391,1397.0,tide
FOODS_1,TX_1,2015-12-12,1554,1750.0,tide
FOODS_1,TX_1,2015-12-19,1307,1216.0,tide
FOODS_1,TX_1,2015-12-26,1288,1459.0,tide
FOODS_1,TX_1,2016-01-02,1290,1721.0,tide
FOODS_1,TX_1,2016-01-09,1799,2195.0,tide
